Data read from file:/home/alejandro/CMAQv5.5/data/POST/COMBINE_ACONC_v55_intel_CR2_BASEv01_202408.nc (layer  1)

   Note: Times have been converted to local standard


siteid,column,row,longitude,latitude,date,Time,O3_UGM3,NO_UGM3,NO2_UGM3,NH3_UGM3,CO,SO2_UGM3,TOL_UGM3,PM10,PM25_TOT,N10,N20,N40,N100
,,,degrees,degrees,YYYY-MM-DD,hh:mm:ss,ug m-3,ug m-3,ug m-3,ug m-3,ppbV,ug m-3,ug m-3,ug m-3,ug m-3,cm-3,cm-3,cm-3,cm-3
98,25,25,-46.69696,-23.77627,2024-08-28,03:00:00,0.760590E-01,39.9174,62.5058,6.26589,717.588,1.34726,11.6593,18.3962,12.7585,14571.5,12918.4,6847.93,1606.94
98,25,25,-46.69696,-23.77627,2024-08-28,04:00:00,0.560006E-02,59.0948,64.9460,7.87581,882.676,1.68195,14.5995,21.7789,15.4904,18172.9,16212.7,8570.50,1933.31
98,25,25,-46.69696,-23.77627,2024-08-28,05:00:00,0.713752E-02,62.2531,64.3814,8.16610,903.805,1.71125,14.9214,22.7065,15.9073,18453.3,16580.7,8855.77,1985.82
98,25,25,-46.69696,-23.77627,2024-08-28,06:00:00,0.605597,51.2447,61.2473,7.31113,801.253,1.46827,13.0077,21.2251,14.2059,16094.1,14280.1,7444.09,1714.13
98,25,25,-46.69696,-23.77627,2024-08-28,07:00:00,11.7754,36.4914,47.3444,5.10733,614.386,1.00979,9.63627,18.0709,11.4751,11865.8,10468.3,5490.02,1309.56
98,25,25,-46.69696,-23.77627,2024-08-28,08:00:00,21.8458,30.6597,37.0147,3.88276,517.815,0.786247,7.86152,17.4967,10.7117,9794.84,8872.65,5163.54,1208.09
98,25,25,-46.69696,-23.77627,2024-08-28,09:00:00,29.7506,24.3892,30.8522,3.29591,439.582,0.695516,6.37284,17.8621,10.4131,8296.02,7498.70,4513.56,1111.30
98,25,25,-46.69696,-23.77627,2024-08-28,10:00:00,35.2623,23.2193,31.1936,2.97182,440.199,0.727672,6.25526,19.6712,12.0869,8426.32,7744.26,5027.87,1325.62
98,25,25,-46.69696,-23.77627,2024-08-28,11:00:00,42.9511,20.6248,32.3629,2.54410,426.332,0.895673,5.96295,22.3138,15.0572,8803.38,8221.98,5720.57,1661.02
98,25,25,-46.69696,-23.77627,2024-08-28,12:00:00,53.0886,15.5393,30.3499,1.95769,385.409,1.39151,5.09550,22.5196,15.8550,8104.02,7440.50,5161.26,1631.25
98,25,25,-46.69696,-23.77627,2024-08-28,13:00:00,63.9392,10.5096,25.8788,1.58480,330.158,1.68977,4.03775,20.1030,14.4034,6907.31,6175.98,4203.44,1403.35
98,25,25,-46.69696,-23.77627,2024-08-28,14:00:00,65.5121,8.28519,23.2675,1.38468,292.639,1.56662,3.42372,14.9288,10.8088,6075.77,5482.23,3738.74,1189.68
98,25,25,-46.69696,-23.77627,2024-08-28,15:00:00,57.5905,7.36218,22.4979,1.36239,264.750,1.42204,3.09949,8.41556,6.20872,5262.33,4989.66,3523.50,908.566
98,25,25,-46.69696,-23.77627,2024-08-28,16:00:00,47.2484,5.46175,21.8741,1.27889,231.234,1.17573,2.65892,5.92945,4.22557,4386.88,4255.95,3118.07,739.983
98,25,25,-46.69696,-23.77627,2024-08-28,17:00:00,34.2377,2.33208,25.9624,1.28025,213.972,0.840333,2.46884,4.11351,2.99943,3962.91,3895.29,3059.44,716.594
98,25,25,-46.69696,-23.77627,2024-08-28,18:00:00,30.4135,1.29441,26.6948,1.44607,203.914,0.658878,2.34227,2.61183,2.11630,3620.08,3619.87,3519.38,902.365
98,25,25,-46.69696,-23.77627,2024-08-28,19:00:00,33.0075,1.13203,22.4926,1.62441,179.675,0.551454,1.90966,2.41957,1.84994,3024.62,3023.47,2890.63,724.289
98,25,25,-46.69696,-23.77627,2024-08-28,20:00:00,37.6499,0.842841,17.3752,1.71935,153.046,0.414917,1.40567,2.57339,1.79810,2376.55,2357.90,2001.32,587.827
98,25,25,-46.69696,-23.77627,2024-08-28,21:00:00,36.7888,0.791742,16.5658,1.94614,146.645,0.397038,1.29204,3.30167,1.98109,2260.69,2217.83,1748.23,496.238
98,25,25,-46.69696,-23.77627,2024-08-28,22:00:00,32.5034,0.943905,20.1701,2.53788,161.968,0.494813,1.57979,5.25375,2.85936,2775.19,2681.74,1947.26,535.423
98,25,25,-46.69696,-23.77627,2024-08-28,23:00:00,26.0331,1.43380,26.7689,3.23797,196.911,0.588016,2.25143,6.45291,3.52449,3556.11,3327.02,2103.66,534.558
98,25,25,-46.69696,-23.77627,2024-08-29,00:00:00,10.1902,5.37319,43.9546,4.82700,313.497,0.868575,4.37989,9.78394,5.76812,6147.76,5632.93,3303.23,805.002
98,25,25,-46.69696,-23.77627,2024-08-29,01:00:00,0.491162,25.3086,56.6565,7.13081,548.339,1.28483,8.55408,16.6115,9.85742,10787.2,9550.20,5079.32,1222.54
98,25,25,-46.69696,-23.77627,2024-08-29,02:00:00,0.239234E-01,48.4504,58.8535,8.39005,775.588,1.47569,12.5802,21.9497,12.9571,14381.6,12450.6,6122.07,1421.64
98,25,25,-46.69696,-23.77627,2024-08-29,03:00:00,0.393437E-02,68.9496,62.1949,9.74102,982.836,1.72610,16.3122,26.0952,15.8802,17751.9,15386.4,7433.58,1678.21
98,25,25,-46.69696,-23.77627,2024-08-29,04:00:00,0.185707E-02,78.4376,64.5848,11.1234,1090.78,1.95767,18.2145,28.6468,17.5022,19404.7,16891.5,8175.76,1829.38
98,25,25,-46.69696,-23.77627,2024-08-29,05:00:00,0.127199E-02,84.4206,65.7686,12.5807,1151.05,2.17310,19.2379,30.8208,18.6277,20353.6,17839.0,8675.15,1921.54
98,25,25,-46.69696,-23.77627,2024-08-29,06:00:00,0.406964,89.1317,65.1648,13.1291,1188.04,2.24066,19.8391,32.4466,19.4673,20859.9,18399.4,8997.70,1979.40
98,25,25,-46.69696,-23.77627,2024-08-29,07:00:00,5.69983,88.7893,59.5655,10.4570,1161.56,1.86052,19.2239,32.8240,20.0255,19876.8,17728.8,8886.41,1963.57
98,25,25,-46.69696,-23.77627,2024-08-29,08:00:00,11.6197,87.7710,59.9511,7.93260,1164.85,1.52810,19.0188,34.4380,21.8741,19529.6,17940.7,9809.08,2065.09
98,25,25,-46.69696,-23.77627,2024-08-29,09:00:00,19.9334,67.9169,61.4744,6.36485,1015.67,1.31654,16.0907,33.7989,21.1429,16790.0,15646.2,9161.80,1929.48
98,25,25,-46.69696,-23.77627,2024-08-29,10:00:00,31.5802,49.0634,63.7585,5.80714,891.219,1.44290,13.4486,33.4434,20.2298,14635.1,13550.2,7960.55,1731.81
98,25,25,-46.69696,-23.77627,2024-08-29,11:00:00,47.6217,32.9242,63.1963,6.78460,781.278,1.54949,11.1075,33.9595,19.9349,12638.5,11602.6,6904.72,1602.31
98,25,25,-46.69696,-23.77627,2024-08-29,12:00:00,64.4901,21.9099,58.5863,5.91098,690.022,1.42338,9.24566,33.7606,18.5986,10804.7,9464.49,5318.87,1365.65
98,25,25,-46.69696,-23.77627,2024-08-29,13:00:00,75.9722,15.0027,50.9732,4.58547,601.776,1.26632,7.59780,33.0637,17.8069,9230.23,7580.27,4139.27,1220.22
98,25,25,-46.69696,-23.77627,2024-08-29,14:00:00,81.6878,11.4880,48.0856,3.68093,559.020,1.42364,6.79391,33.6341,18.7839,8772.08,6990.98,3873.09,1249.02
98,25,25,-46.69696,-23.77627,2024-08-29,15:00:00,80.4721,9.49107,51.4495,3.07392,552.312,2.42932,6.71350,35.3740,21.7440,9896.98,8397.95,4986.45,1535.03
98,25,25,-46.69696,-23.77627,2024-08-29,16:00:00,67.8488,6.63584,52.9576,2.81334,508.934,2.88837,6.29338,33.3309,21.3030,10274.5,9174.86,5705.71,1649.70
98,25,25,-46.69696,-23.77627,2024-08-29,17:00:00,36.3955,3.11671,66.8914,3.78141,531.320,3.17301,6.95156,32.7375,20.5470,11355.5,10291.3,6443.33,1746.48
98,25,25,-46.69696,-23.77627,2024-08-29,18:00:00,8.54702,7.26752,86.8877,4.83255,635.399,4.08233,9.26155,36.6145,23.4222,13883.9,12782.0,8493.61,2405.14
98,25,25,-46.69696,-23.77627,2024-08-29,19:00:00,3.61629,15.3402,94.5817,5.11095,673.186,4.45409,10.4257,39.7810,25.7789,14185.1,13428.3,9785.83,3069.60
98,25,25,-46.69696,-23.77627,2024-08-29,20:00:00,6.28703,8.66121,93.4026,6.65836,607.741,3.61283,9.06798,37.2980,23.8766,12611.8,12058.2,9019.12,2874.91
98,25,25,-46.69696,-23.77627,2024-08-29,21:00:00,5.07971,7.95017,91.6539,9.92083,580.204,2.65462,8.43105,33.7504,20.8845,11823.9,11079.8,7807.32,2346.55
98,25,25,-46.69696,-23.77627,2024-08-29,22:00:00,1.27145,13.8740,87.7714,14.2770,586.159,2.51116,8.45009,30.8479,18.3288,11995.2,11265.7,7396.54,1816.01
98,25,25,-46.69696,-23.77627,2024-08-29,23:00:00,0.168512,22.2654,77.1065,16.9496,582.369,2.46133,8.87515,26.8309,14.7883,11657.2,10648.6,5868.65,1256.34
98,25,25,-46.69696,-23.77627,2024-08-30,00:00:00,0.213222E-01,43.9164,62.4957,18.8449,671.887,2.67426,10.2702,27.0471,13.9749,13069.0,11389.8,5428.83,1228.64
98,25,25,-46.69696,-23.77627,2024-08-30,01:00:00,0.334843E-02,77.0266,63.8716,23.4024,972.397,3.35186,15.5002,32.7432,17.8436,18038.7,15837.5,7339.86,1614.69
98,25,25,-46.69696,-23.77627,2024-08-30,02:00:00,0.255203E-03,133.521,72.3540,29.6726,1532.60,4.41201,25.4621,42.9945,25.9739,26590.9,24475.6,12185.1,2406.05
98,25,25,-46.69696,-23.77627,2024-08-30,03:00:00,0.381766E-04,188.931,79.6095,32.7789,2087.47,5.12245,35.4707,52.9201,34.2793,34020.1,32160.1,16692.8,3105.25
98,25,25,-46.69696,-23.77627,2024-08-30,04:00:00,0.577017E-05,259.138,89.8762,37.6681,2741.12,5.99795,47.3188,64.0588,43.7810,41273.9,40295.4,22771.9,3892.23
98,25,25,-46.69696,-23.77627,2024-08-30,05:00:00,0.516296E-05,346.112,110.130,49.0139,3519.73,7.79316,61.4187,79.5408,56.5642,49065.7,48959.1,34300.0,4858.52
98,25,25,-46.69696,-23.77627,2024-08-30,06:00:00,0.177513,413.878,123.085,56.7299,4088.87,8.96506,71.8771,91.8813,67.0494,54172.5,54171.9,51902.4,5718.35
98,25,25,-46.69696,-23.77627,2024-08-30,07:00:00,2.64462,428.952,137.025,45.8889,4337.51,7.54117,76.2642,99.8242,74.2984,55547.5,55547.1,55484.4,6241.24
98,25,25,-46.69696,-23.77627,2024-08-30,08:00:00,8.57325,328.105,170.198,29.2550,3732.53,5.53130,64.1085,101.687,77.2933,47444.2,47444.0,47396.3,5529.72
98,25,25,-46.69696,-23.77627,2024-08-30,09:00:00,20.8360,158.145,154.330,15.4129,2306.45,3.54056,37.7954,79.0669,58.3104,30554.8,30554.1,29747.0,4445.54
98,25,25,-46.69696,-23.77627,2024-08-30,10:00:00,44.6975,51.3586,92.6103,7.53471,1111.72,1.89926,16.5312,45.6764,28.1085,15989.7,15749.7,11453.5,2032.58
98,25,25,-46.69696,-23.77627,2024-08-30,11:00:00,69.8614,14.9555,43.7502,3.28258,535.281,0.962489,6.69983,28.7490,14.9808,7851.83,7357.37,4174.07,960.888
98,25,25,-46.69696,-23.77627,2024-08-30,12:00:00,85.5053,8.20011,29.7529,2.33110,409.258,0.730227,4.45623,24.9685,12.9265,6044.02,5523.61,3033.07,760.671
98,25,25,-46.69696,-23.77627,2024-08-30,13:00:00,97.3032,5.00611,21.9674,2.00249,341.892,0.607159,3.25420,22.4970,11.8702,5108.74,4566.52,2451.28,651.584
98,25,25,-46.69696,-23.77627,2024-08-30,14:00:00,109.605,3.18509,17.8286,1.83880,309.146,0.545882,2.56099,21.7999,11.7176,4659.88,4165.09,2248.38,610.648
98,25,25,-46.69696,-23.77627,2024-08-30,15:00:00,119.925,2.41830,19.0977,1.73746,327.728,0.606062,2.60885,23.2056,13.4910,5158.55,4809.50,2792.83,698.332
98,25,25,-46.69696,-23.77627,2024-08-30,16:00:00,128.518,2.44491,35.7013,1.86682,509.554,1.28529,4.92430,33.2120,22.3467,8736.70,8561.11,5730.14,1264.17
98,25,25,-46.69696,-23.77627,2024-08-30,17:00:00,85.3839,0.902022,51.1450,2.96568,526.782,2.25607,5.82989,34.1350,22.6460,10635.3,10161.1,6439.01,1491.97
98,25,25,-46.69696,-23.77627,2024-08-30,18:00:00,27.9947,2.26934,86.3445,5.83015,649.108,3.30263,8.75985,37.3882,25.1522,14030.8,13079.7,8140.14,1935.69
98,25,25,-46.69696,-23.77627,2024-08-30,19:00:00,3.68211,14.1721,114.392,8.79184,857.343,4.19081,12.7622,44.2764,30.4189,16377.9,15079.5,9861.61,2612.67
98,25,25,-46.69696,-23.77627,2024-08-30,20:00:00,3.95283,13.0283,113.122,10.3891,817.057,4.54180,11.9206,45.6660,31.0390,14757.4,13773.2,9481.47,2674.65
98,25,25,-46.69696,-23.77627,2024-08-30,21:00:00,16.1128,2.39186,92.2023,9.88109,612.459,3.19231,8.32146,37.4076,23.8603,11288.2,10533.6,7102.86,1901.25
98,25,25,-46.69696,-23.77627,2024-08-30,22:00:00,11.8592,3.77808,91.4598,11.3193,594.251,2.58744,7.97217,34.6954,21.4129,10928.3,10167.3,6664.53,1656.03
98,25,25,-46.69696,-23.77627,2024-08-30,23:00:00,6.73942,3.98576,97.3280,12.6401,661.463,2.85910,8.77228,42.1003,27.0593,11928.7,11385.6,8058.40,2112.51
98,25,25,-46.69696,-23.77627,2024-08-31,00:00:00,3.27677,7.13667,106.752,16.7119,758.862,3.39445,10.6940,49.2516,31.6421,13741.2,13070.4,9088.45,2318.27
98,25,25,-46.69696,-23.77627,2024-08-31,01:00:00,2.61247,10.2255,107.763,18.0789,769.817,3.19587,11.2379,42.2028,26.3335,14151.8,13042.6,8120.51,1900.83
98,25,25,-46.69696,-23.77627,2024-08-31,02:00:00,0.307156,29.8295,107.829,19.9485,946.921,3.45493,14.4027,44.3521,28.1709,17216.6,15820.1,9541.96,2113.43
98,25,25,-46.69696,-23.77627,2024-08-31,03:00:00,0.623787E-02,70.9474,104.419,25.2529,1270.20,4.19323,20.2211,49.4328,31.6534,21897.7,20456.1,12063.1,2447.64
98,25,25,-46.69696,-23.77627,2024-08-31,04:00:00,0.573651E-03,111.726,98.2876,28.1818,1570.86,4.56646,26.0459,52.7279,33.6497,25833.0,24229.8,13699.8,2693.54
98,25,25,-46.69696,-23.77627,2024-08-31,05:00:00,0.911739E-04,145.183,96.1759,29.9739,1811.90,4.82614,30.7094,55.7113,36.0180,29375.4,27909.7,15574.6,2946.73
98,25,25,-46.69696,-23.77627,2024-08-31,06:00:00,0.315304,151.466,84.8335,28.5366,1787.45,4.48181,30.5823,52.6061,33.1964,29408.4,27962.9,14978.0,2796.33
98,25,25,-46.69696,-23.77627,2024-08-31,07:00:00,5.35791,110.781,67.6020,15.7950,1309.67,3.18514,21.7925,44.9025,27.6674,23451.8,21995.4,12362.1,2422.36
98,25,25,-46.69696,-23.77627,2024-08-31,08:00:00,23.8658,48.2032,62.8948,5.64043,828.630,3.24975,12.6021,40.9605,25.3875,15351.2,14716.7,9925.82,2184.80
98,25,25,-46.69696,-23.77627,2024-08-31,09:00:00,65.1875,14.5903,43.6370,3.35192,516.549,3.32212,6.48588,33.4521,19.8332,9012.92,8537.17,5557.06,1318.32
98,25,25,-46.69696,-23.77627,2024-08-31,10:00:00,90.3406,7.03871,27.6239,2.61001,387.618,2.45852,4.01343,28.5157,15.6181,6219.83,5797.27,3565.95,887.642
98,25,25,-46.69696,-23.77627,2024-08-31,11:00:00,99.4526,5.91936,24.7433,2.54272,371.671,1.58717,3.55726,28.8275,14.9019,5781.18,5285.98,3105.91,812.219
98,25,25,-46.69696,-23.77627,2024-08-31,12:00:00,112.460,5.16720,24.8876,2.58881,384.558,1.45790,3.53439,31.3650,16.5093,6083.51,5461.09,3168.09,868.116
98,25,25,-46.69696,-23.77627,2024-08-31,13:00:00,127.490,4.43204,25.7143,2.36866,410.826,2.20653,3.68052,34.2767,20.4858,7036.45,6388.11,3906.26,1100.61
98,25,25,-46.69696,-23.77627,2024-08-31,14:00:00,133.261,2.95498,19.8606,1.72399,366.739,2.11248,2.92812,30.4001,20.6624,6808.16,6332.37,4120.18,1152.00
98,25,25,-46.69696,-23.77627,2024-08-31,15:00:00,111.599,2.14001,14.5613,1.45284,267.435,1.19342,1.96696,21.2761,14.5782,5223.14,4746.13,3005.00,878.513
98,25,25,-46.69696,-23.77627,2024-08-31,16:00:00,85.1513,1.97684,16.1319,1.58582,233.181,0.853365,1.89816,16.6422,10.7256,4645.78,4077.73,2465.61,725.709
98,25,25,-46.69696,-23.77627,2024-08-31,17:00:00,64.8979,0.825035,24.0101,1.85852,252.418,0.933784,2.34993,17.6439,10.3005,5084.68,4496.14,2817.98,843.139
98,25,25,-46.69696,-23.77627,2024-08-31,18:00:00,35.7673,0.685092,40.5595,2.61766,298.011,1.70595,3.61479,20.9986,11.1148,6657.91,6034.62,4089.81,1277.00
98,25,25,-46.69696,-23.77627,2024-08-31,19:00:00,13.3813,2.32081,62.8203,3.93255,382.799,3.79028,5.26056,27.3306,15.6152,8805.02,8325.41,6226.08,2180.73
98,25,25,-46.69696,-23.77627,2024-08-31,20:00:00,13.0347,2.11058,66.9032,4.63497,398.921,3.32094,5.32877,29.1885,17.9456,8756.80,8401.50,6585.97,2507.15
289,78,63,-45.19112,-22.80192,2024-08-27,21:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-27,22:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-27,23:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,00:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,01:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,02:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,03:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,04:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,05:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,06:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,07:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,08:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,09:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,10:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,11:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,12:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,13:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,14:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,15:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,16:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,17:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,18:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,19:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,20:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,21:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,22:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-28,23:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,00:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,01:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,02:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,03:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,04:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,05:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,06:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,07:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,08:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,09:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,10:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,11:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,12:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,13:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,14:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,15:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,16:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,17:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,18:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,19:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,20:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,21:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,22:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-29,23:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,00:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,01:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,02:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,03:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,04:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,05:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,06:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,07:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,08:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,09:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,10:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,11:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,12:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,13:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,14:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,15:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,16:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,17:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,18:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,19:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,20:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,21:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,22:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-30,23:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-31,00:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-31,01:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-31,02:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-31,03:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-31,04:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-31,05:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-31,06:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-31,07:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-31,08:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-31,09:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-31,10:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-31,11:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-31,12:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-31,13:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
289,78,63,-45.19112,-22.80192,2024-08-31,14:00:00,m,m,m,m,m,m,m,m,m,m,m,m,m
